,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
18513,0.246306224,3425.9,43.42,69.18,17.0750109,17.0750109,0.0,0,0,0,0,0,0,0,0.0,0.1,0.0,2.04,4.87,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6208.2,502.87,915.14,585.2313899,93.64073806,599.44,83573921.8,9.5,34.19136224,132.7347972,95946.29746,0.16,141.55
17455,77.79704154,4595.5,5.4,74.5,3.739217859,3.739217859,0.0,0,0,0,0,1,0,0,0.0,1.1,0.0,9.3,24.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1124.1,62.4,660.3,203.7149603,214.5237607,175.7,0.020858812,5.5,19.80736329,303.3824118,55030.23963,0.9,38.5
15630,0.0,0.0,47.0,64.0,18.65096672,18.65096672,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574181.03,9.5,34.0,0.0,0.0,0.0,141.55
19476,0.078874941,2880.27,46.59,64.59,29.62199988,29.62199988,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.13,3.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6131.16,578.0,640.16,581.7083404,14.69322121,586.88,83651025.31,9.5,34.10730849,20.84656342,3112.36702,0.07,141.55
8340,0.0,0.0,46.53,63.36,46.44906367,46.44906367,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6001.66,510.66,578.0,572.7947086,17.76721955,572.82,83586115.78,9.5,33.84348893,25.1658491,2476.302677,0.13,141.55
17572,0.0,0.58,46.12,65.27,24.08014651,24.08014651,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5928.88,505.22,578.0,566.8293195,25.85202134,567.62,83663892.68,9.5,33.65723731,36.61086652,4844.371758,0.14,141.55
3498,0.0,0.0,47.0,64.0,15.54920221,15.54920221,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647258.59,9.5,34.0,0.0,0.0,0.0,141.55
13717,0.0,0.0,47.0,64.0,44.9278197,44.9278197,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574158.04,9.5,34.0,0.0,0.0,0.0,141.55
713,0.893177404,14130.58,41.32,77.49,21.14456959,21.14456959,0.0,0,0,0,0,0,0,0,0.0,0.44,0.0,2.61,20.73,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6065.69,318.4,818.41,604.255346,162.1896399,571.47,83574064.88,9.5,34.41681263,224.5655936,43056.91053,0.77,141.55
6579,0.002076271,2.0,46.23,63.24,7.141587162,7.141587162,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5907.32,416.32,572.82,555.3045956,45.56187148,567.54,83650809.14,9.5,33.22706134,64.51338595,7369.61983,0.3,141.55
2469,0.0,0.0,47.0,64.0,201.1029655,201.1029655,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573861.18,9.5,34.0,0.0,0.0,0.0,141.55
8063,0.0,0.0,47.0,64.0,56.44447136,56.44447136,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581499.66,9.5,34.0,0.0,0.0,0.0,141.55
10390,0.019419348,3.7,46.13,67.61,144632.4598,144632.4598,0.0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5932.24,441.24,578.0,565.666208,37.85104339,567.88,83646660.29,9.5,33.62654702,53.60605491,5539.739689,0.27,141.55
5360,0.0,0.88,46.7,64.0,3.400417806,3.400417806,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6005.3,514.3,578.0,573.0760757,16.80682931,573.1,83663583.61,9.5,33.85210941,23.80553293,2215.829642,0.13,141.55
9159,0.0,0.0,47.0,64.0,10.57172131,10.57172131,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646653.57,9.5,34.0,0.0,0.0,0.0,141.55
14601,0.0,0.0,46.08,64.0,29.20509277,29.20509277,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6071.04,578.0,579.08,578.128687,0.348134267,578.24,83574163.71,9.5,34.00380106,0.493505848,1.36063188,0.09,141.55
10867,0.033801329,6.41,44.44,71.0,1.187510882,1.187510882,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5872.31,499.52,578.0,565.6876711,26.5075369,549.43,83581982.94,9.5,33.62547308,36.0029715,4633.246822,0.16,141.55
17898,0.092086139,67.96,42.98,66.65,10.579655,10.579655,0.0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.02,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5540.36,474.8,660.18,516.652249,49.66009638,545.32,83650850.72,9.5,31.75566016,70.31987457,17104.16975,0.19,141.55
6124,0.05226454,10.56,44.72,63.8,0.578819371,0.578819371,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6005.94,547.22,579.2,574.401602,9.571782069,566.27,83586208.58,9.5,33.89043224,13.58156309,1315.674696,0.1,141.55
5609,0.02362097,30.09,46.59,64.59,11.32256861,11.32256861,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.09,0.13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5999.0,508.0,578.0,572.2613017,18.89946135,573.0,83650947.42,9.5,33.82733191,26.76571843,2613.316995,0.14,141.55
1033,12.46532536,16999.5,10.4,73.7,156.4173088,156.4173088,0.0,0,0,0,0,0,0,0,0.4,0.9,0.0,48.5,102.7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,791.8,103.5,441.0,182.6281746,130.7953861,137.5,0.006483197,5.5,18.62424482,184.9726089,19460.05479,0.9,38.5
18507,2429.378845,81902.2,12.6,80.6,11.25550815,11.25550815,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,260.1,541.4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,899.0,120.6,203.0,175.0437302,32.46000131,152.4,0.028768897,5.5,18.6651293,45.90537409,1921.797406,0.6,38.5
11606,0.0,0.0,47.0,64.0,2.1472667,2.1472667,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581715.0,9.5,34.0,0.0,0.0,0.0,141.55
14887,6.16746459,254844.6,5.6,95.0,41.09847043,41.09847043,0.0,0,0,0,0,0,0,0,0.0,3.5,1.3,10.5,255.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2952.8,54.0,883.0,178.5444859,227.0330832,548.6,166430725.9,13.5,18.29584161,311.3115709,74009.11384,1.0,244.6
13392,137.79924,66821.0,5.5,62.9,42.57927395,42.57927395,0.0,0,0,0,0,1,0,0,0.5,1.4,0.0,75.3,202.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,490.7,75.0,156.0,97.82321429,30.89073237,81.3,0.02119,5.5,13.91923696,43.68609266,1089.613536,0.9,38.5
16604,0.37946434,111.94,42.19,73.54,1.847372184,1.847372184,0.0,0,0,0,0,0,0,0,0.0,0.31,0.0,0.06,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5768.18,400.02,695.34,538.728353,85.47841175,574.34,83585883.06,9.5,32.58605182,115.210466,21860.54581,0.4,141.55
524,0.0,0.0,47.0,64.0,4.792465285,4.792465285,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650895.6,9.5,34.0,0.0,0.0,0.0,141.55
6074,0.0,0.0,47.0,64.0,3.437311716,3.437311716,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651068.81,9.5,34.0,0.0,0.0,0.0,141.55
16647,0.0,0.0,47.0,64.0,1.380739304,1.380739304,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647257.69,9.5,34.0,0.0,0.0,0.0,141.55
6227,0.0,0.0,47.0,64.0,2.621072722,2.621072722,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650968.93,9.5,34.0,0.0,0.0,0.0,141.55
3415,0.0,0.0,46.54,65.89,399457.5238,399457.5238,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.65,552.65,578.0,576.5828809,5.818630247,572.93,83650861.98,9.5,33.95739115,8.267159492,684.1338553,0.05,141.55
6602,0.0,2.18,46.7,63.37,2.748058514,2.748058514,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6040.2,549.2,578.0,576.2196957,6.916000981,574.4,83573854.71,9.5,33.94683017,9.807949969,603.5522146,0.08,141.55
14329,145.5825921,30235.0,7.1,85.7,20.19366592,20.19366592,0.0,0,0,0,1,1,0,0,0.2,1.0,0.0,50.0,113.2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,738.3,66.0,199.8,123.2989683,47.14693575,154.9,0.011817288,5.5,15.60746334,66.67583596,2682.534757,0.9,38.5
15051,35.44709532,1191.8,8.7,86.1,16.07519324,16.07519324,0.0,0,0,0,0,0,0,0,0.4,1.1,0.0,1.2,3.8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1490.4,54.0,230.0,97.33904599,51.90533546,79.4,166601439.7,13.5,13.9541178,73.5365515,2710.885592,1.0,244.6
10750,0.0,0.0,47.0,64.0,2.445367839,2.445367839,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650848.58,9.5,34.0,0.0,0.0,0.0,141.55
2652,0.0,0.0,47.0,64.0,0.41965882,0.41965882,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646568.21,9.5,34.0,0.0,0.0,0.0,141.55
9751,0.0,0.0,46.06,62.72,2.936573098,2.936573098,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6053.46,567.64,578.0,577.2093684,2.710677829,567.64,83585872.11,9.5,33.98376914,3.271578947,267.5807202,0.02,141.55
4284,0.004824879,6.04,45.99,69.73,16.59047547,16.59047547,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5965.66,497.41,578.0,571.2918748,21.80585647,564.15,83647334.52,9.5,33.79791522,30.91710979,2741.431922,0.18,141.55
6830,0.00149332,4.22,46.59,64.59,38.63278916,38.63278916,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5971.72,480.72,578.0,564.699573,30.49977595,572.88,83663522.74,9.5,33.58460851,43.17194891,5253.202992,0.19,141.55
11018,0.0,15.44,46.18,64.0,1.001317207,1.001317207,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6071.76,563.0,595.76,578.1204327,5.744804894,581.88,83574161.7,9.5,34.00363759,8.207163065,1216.036662,0.03,141.55
11037,0.021922629,5.15,46.29,65.91,1.983311301,1.983311301,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6054.73,568.28,578.0,577.2737105,2.497573617,568.59,83650797.24,9.5,33.9847833,3.069473684,235.5417175,0.02,141.55
14237,0.0,0.0,47.0,64.0,37.30370283,37.30370283,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650907.01,9.5,34.0,0.0,0.0,0.0,141.55
2796,0.0,0.0,47.0,64.0,4.823972277,4.823972277,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647335.13,9.5,34.0,0.0,0.0,0.0,141.55
16012,0.0,0.0,47.0,64.0,3.577351157,3.577351157,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581823.33,9.5,34.0,0.0,0.0,0.0,141.55
11390,0.03205863,10.38,45.99,68.24,1.978516694,1.978516694,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5895.21,404.21,574.52,551.6362102,52.95401601,564.65,83586814.59,9.5,33.17219285,73.52722549,7929.181519,0.38,141.55
7040,0.045278034,31.05,44.13,72.75,41.31746668,41.31746668,0.0,0,0,0,0,0,0,0,0.0,0.04,0.0,0.15,0.35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5952.23,521.36,578.0,571.479141,17.34073793,543.06,83581813.88,9.5,33.80612399,24.30633613,2799.902834,0.11,141.55
15863,0.0,0.74,46.12,65.13,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5946.36,455.36,578.0,569.0076007,31.67429668,567.78,83573848.56,9.5,33.72996397,44.87157281,4249.250621,0.24,141.55
6230,0.000504739,2.72,46.7,64.64,33.68075464,33.68075464,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6049.3,558.3,578.0,576.898728,4.521775774,574.06,83647295.79,9.5,33.96698258,6.424577593,413.159371,0.05,141.55
17588,0.01660301,206.58,46.29,63.67,14.31556489,14.31556489,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.03,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5909.76,418.76,578.0,562.0743792,45.63839619,567.72,83573983.47,9.5,33.51494227,64.62024585,7055.060556,0.31,141.55
1891,0.03398181,14.48,45.99,67.19,2.435712717,2.435712717,0.0,0,0,0,0,0,0,0,0.0,0.0,0.01,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5887.47,452.5,572.76,553.6224888,40.303587,565.0,83647026.21,9.5,33.16711318,57.07084223,7225.231805,0.25,141.55
16546,0.019655151,3.18,45.72,68.36,24.47790903,24.47790903,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5852.08,423.48,578.0,558.0898762,49.84467193,562.76,83646555.36,9.5,33.39105471,70.5782213,8398.701718,0.31,141.55
18964,0.029856811,2.32,46.59,65.91,104.2124059,104.2124059,0.0,0,0,0,0,0,0,0,0.0,0.04,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5975.4,484.4,578.0,567.0917538,28.37633495,572.8,83663692.91,9.5,33.66546426,40.16955535,4742.648106,0.18,141.55
12335,0.0,0.0,47.0,64.0,40.09371729,40.09371729,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663888.83,9.5,34.0,0.0,0.0,0.0,141.55
13394,0.0,0.0,47.0,64.0,5.457140452,5.457140452,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650794.04,9.5,34.0,0.0,0.0,0.0,141.55
1815,18.7248276,9522.3,6.0,64.0,122.3559601,122.3559601,0.0,0,0,0,0,1,0,0,0.0,1.8,0.0,37.4,76.2,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1767.2,66.0,976.4,320.0032937,377.7414124,286.7,0.005518508,5.5,24.74122745,534.2070286,159825.6116,0.9,38.5
3357,74.79674146,154311.1,5.4,57.2,25.44980146,25.44980146,0.0,0,0,0,0,1,0,0,0.1,0.4,0.0,64.7,261.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16871.1,62.4,7306.0,1119.878132,1761.113509,966.3,166430864.0,13.5,47.2035883,2496.36465,3129156.367,1.0,244.6
3830,487.352409,2953.6,6.0,64.0,20.23937474,20.23937474,0.0,0,0,0,1,1,0,0,0.5,1.8,0.0,8.1,15.3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2687.3,66.0,253.0,172.1515386,92.04037086,196.9,166437905.9,13.5,18.57591848,130.0651527,8460.015911,1.0,244.6
1915,99.19903703,159698.1,7.1,60.0,19.50891261,19.50891261,0.0,0,0,0,0,1,0,0,0.1,0.8,0.0,354.5,775.8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1452.6,70.0,629.6,216.7243651,198.8488219,449.8,0.0126405,5.5,20.17935042,281.2147008,68288.11944,0.9,38.5
19074,0.0,0.0,47.0,64.0,52.87226613,52.87226613,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647394.86,9.5,34.0,0.0,0.0,0.0,141.55
19410,0.0,0.0,46.54,64.54,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6030.6,539.6,578.0,575.6262609,9.221334641,573.2,83650869.42,9.5,33.92886509,13.07726663,1072.981715,0.08,141.55
12597,0.0,0.83,46.23,63.36,23.18332513,23.18332513,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5981.63,490.63,578.0,571.2716823,22.89784304,567.87,83663893.26,9.5,33.79729051,32.45911186,3177.771438,0.17,141.55
19034,0.0,0.0,47.0,64.0,645277.5385,645277.5385,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651398.14,9.5,34.0,0.0,0.0,0.0,141.55
15299,0.0,0.0,47.0,64.0,39.84386592,39.84386592,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663544.5,9.5,34.0,0.0,0.0,0.0,141.55
16474,0.045268207,21.2,44.98,65.13,71.40934846,71.40934846,0.0,0,0,0,0,0,0,0,0.0,0.02,0.0,0.02,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5671.75,473.2,572.76,532.7343853,40.27501438,553.36,83586116.52,9.5,32.43391353,56.99788425,8611.448998,0.19,141.55
8136,0.0,0.0,47.0,64.0,1.984659326,1.984659326,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650851.73,9.5,34.0,0.0,0.0,0.0,141.55
4147,0.0,0.0,47.0,64.0,1.739700158,1.739700158,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650864.01,9.5,34.0,0.0,0.0,0.0,141.55
8178,0.003118711,1.54,46.59,64.0,107.7100081,107.7100081,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5998.86,507.86,578.0,572.2498243,18.93726028,572.99,83573706.64,9.5,33.82697924,26.81924987,2623.780716,0.14,141.55
3674,0.0,3.22,46.7,64.0,156.3696827,156.3696827,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.4,552.4,578.0,576.2879452,6.361540019,575.44,83647404.76,9.5,33.94905192,9.015952233,409.4278935,0.1,141.55
18673,0.0,0.0,47.0,64.0,47.56134248,47.56134248,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650889.55,9.5,34.0,0.0,0.0,0.0,141.55
884,19.42249272,49761.28,13.29,69.27,37.13403913,37.13403913,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,9.0,21.96,0,0,0,0,0,0,0,0,1,0,0,0,1,1,979.16,59.29,287.72,101.8108266,69.55252693,85.42,83585936.59,9.5,13.88632176,98.48193196,7074.055127,0.94,141.55
6743,0.0,0.0,47.0,64.0,353.2342934,353.2342934,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647395.95,9.5,34.0,0.0,0.0,0.0,141.55
15952,0.0,0.0,47.0,64.0,3.921722092,3.921722092,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574186.31,9.5,34.0,0.0,0.0,0.0,141.55
5395,0.022824967,6.74,46.4,63.82,2.839146795,2.839146795,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6054.54,568.34,578.0,577.2642895,2.52303171,568.37,83663690.61,9.5,33.9848783,3.050526316,232.6427701,0.02,141.55
15180,0.02059211,21.0,46.23,63.21,4.744026389,4.744026389,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6014.46,523.46,578.0,574.781721,12.82245147,569.24,83651090.18,9.5,33.90358303,18.19998723,1311.006885,0.13,141.55
13813,0.0,0.73,46.7,65.91,2.922001045,2.922001045,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5993.25,502.25,578.0,571.3622481,20.97047985,572.95,83581841.0,9.5,33.79983988,29.69495932,3020.046055,0.15,141.55
15019,0.274199786,241.58,40.3,65.49,10.53805247,10.53805247,0.0,0,0,0,0,0,0,0,0.0,0.04,0.0,0.38,0.89,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5551.01,331.84,692.48,537.9539594,114.8046549,518.37,83586027.85,9.5,32.76881739,160.6172869,28348.52771,0.54,141.55
2028,0.0,0.0,47.0,64.0,16.17611169,16.17611169,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646650.18,9.5,34.0,0.0,0.0,0.0,141.55
10349,0.05798542,6.44,45.41,65.09,5.573378838,5.573378838,0.0,0,0,0,0,0,0,0,0.0,0.08,0.0,0.0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5721.12,396.3,578.0,541.5266252,65.79511218,557.52,83650948.31,9.5,32.83848852,93.14226458,13094.0321,0.35,141.55
4324,0.0,0.0,46.54,64.0,197.783887,197.783887,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.24,578.0,578.24,578.0123158,0.052949019,578.12,83573986.22,9.5,34.00037142,0.075789474,0.143601108,0.02,141.55
8571,0.0,5.82,45.5,64.65,58.24663802,58.24663802,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5931.89,509.26,578.0,569.9908742,21.03198585,554.92,83574130.34,9.5,33.75585017,29.83786109,3245.166249,0.14,141.55
14271,0.0,1.07,46.7,64.0,1.860375086,1.860375086,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5984.22,493.22,578.0,568.1196462,25.70241108,573.29,83651444.92,9.5,33.69824822,36.38434725,3890.953397,0.18,141.55
9984,0.0,0.0,47.0,64.0,34.70870468,34.70870468,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650796.12,9.5,34.0,0.0,0.0,0.0,141.55
13122,0.0,0.0,47.0,64.0,10.08841516,10.08841516,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650815.55,9.5,34.0,0.0,0.0,0.0,141.55
18537,36.11843934,24636.5,9.3,117.3,14.54072604,14.54072604,0.0,0,0,0,0,1,0,0,0.5,1.2,0.0,78.5,163.0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,532.8,66.0,157.0,89.57472222,36.34475762,122.5,0.009373593,5.5,13.32504874,51.39924914,1787.612923,0.8,38.5
12117,0.0,0.0,47.0,64.0,14.40174841,14.40174841,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581805.02,9.5,34.0,0.0,0.0,0.0,141.55
13715,0.153753848,1255.14,44.81,64.82,18.25732765,18.25732765,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.08,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5876.6,436.83,578.0,562.1284809,42.472398,551.54,83586810.29,9.5,33.51654209,60.19313228,6056.862559,0.31,141.55
