,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
14179,0.225876141,19518.2,6.0,148.5,156.9972845,156.9972845,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,14.5,34.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,12672.2,60.0,2302.5,818.3769035,800.1475274,729.0,166601378.6,13.5,40.51961849,1132.275105,645686.6977,1.0,244.6,DictionaryBruteForce
78,4.527277303,18107.12,8.64,201.43,19.85461695,19.85461695,0.0,0,0,0,0,1,0,0,0.0,1.41,0.0,10.03,26.08,0,1,0,0,0,0,0,1,0,0,0,0,1,1,10416.53,254.64,2678.47,1063.009846,821.9616871,960.15,83647328.58,9.5,43.50370144,1162.70391,796798.2896,0.94,141.55,Mirai-greip_flood
7168,14.0484127,25202.4,8.1,67.9,33.08782679,33.08782679,0.0,0,0,0,0,0,0,0,0.4,0.5,0.0,78.2,162.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,472.0,61.8,144.2,80.29293651,27.87317612,94.4,0.009369087,5.5,12.63923202,39.4186237,1277.237803,0.9,38.5,Recon-OSScan
7013,54.62020273,2228.0,9.3,85.2,24.43298792,24.43298792,0.0,0,0,0,0,0,0,0,0.4,1.2,0.0,0.9,3.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1944.1,60.0,423.1,126.020199,101.0882207,123.9,166438225.4,13.5,15.88395827,143.2293456,10374.22886,1.0,244.6,Recon-OSScan
19477,0.0,0.0,39.64,94.56,3.030505163,3.030505163,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5053.0,476.4,496.72,479.0813732,6.676166853,496.72,83651093.21,9.5,29.74016165,9.187508569,1084.015204,0.04,141.55,Mirai-greip_flood
494,0.0,0.0,47.0,64.0,546.5999791,546.5999791,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573758.23,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
18722,0.0,0.0,47.0,64.0,92.16630043,92.16630043,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574157.83,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8233,0.110486813,24.75,44.7,67.6,6.733629989,6.733629989,0.0,0,0,0,0,0,0,0,0.0,0.06,0.0,0.06,0.16,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5846.23,475.03,578.0,560.775973,36.05415525,550.68,83573718.21,9.5,33.46620588,51.07426303,6806.958829,0.2,141.55,Mirai-greip_flood
8273,0.0,0.0,47.0,64.0,36.93395192,36.93395192,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650907.82,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
7055,0.0,0.0,47.0,64.0,2.424456683,2.424456683,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647524.28,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1306,0.0,0.0,47.0,64.0,2.533702246,2.533702246,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663576.85,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
9467,1.43e-05,2.22,46.18,65.76,397.1605872,397.1605872,0.0,0,0,0,0,0,0,0,0.0,0.03,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5983.32,532.64,578.0,572.5951479,14.62163921,567.92,83647334.14,9.5,33.83570842,20.72724561,2400.154637,0.09,141.55,Mirai-greip_flood
16820,0.0,0.0,47.0,64.0,24.53175181,24.53175181,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574016.05,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
5113,0.036440451,21.43,40.31,88.45,6.221507987,6.221507987,0.0,0,0,0,0,0,0,0,0.0,0.04,0.0,0.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5335.6,456.7,578.0,524.6016739,52.57140246,503.5,83647253.23,9.5,32.14925099,74.37187585,11887.73583,0.24,141.55,Mirai-greip_flood
4722,76.67808838,80243.0,9.3,105.6,27.69441342,27.69441342,0.0,0,0,0,0,1,0,0,0.0,0.1,0.0,254.2,530.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,573.0,66.0,157.0,95.08547619,33.27100099,109.2,0.024735594,5.5,13.71012589,47.05230083,1585.472018,0.8,38.5,Recon-OSScan
13266,25.45414786,1198814.1,6.0,215.8,54.62612403,54.62612403,0.0,0,0,0,0,1,0,0,0.0,1.6,0.0,63.3,1252.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,361.7,63.6,67.1,65.85666667,0.891807986,65.9,0.001588392,5.5,11.47659019,1.261206949,4.071222222,0.2,38.5,Recon-OSScan
5376,0.0,0.85,46.59,65.7,52.62614806,52.62614806,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5980.26,489.26,578.0,567.6581435,26.90294832,573.07,83586120.91,9.5,33.68356532,38.08382844,4262.928549,0.18,141.55,Mirai-greip_flood
5802,0.00595433,4.78,46.12,65.07,14.95803221,14.95803221,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5960.4,469.4,572.82,559.1137086,31.94691993,567.82,83586154.18,9.5,33.34893932,43.67787019,5377.046355,0.19,141.55,Mirai-greip_flood
11619,8.48e-06,3.0,44.83,62.72,942.7082958,942.7082958,0.0,0,0,0,0,0,0,0,0.0,0.03,0.0,0.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5636.5,419.28,558.0,523.0381698,51.15575657,552.56,83573764.14,9.5,31.97083501,72.438736,10411.94086,0.3,141.55,Mirai-greip_flood
10557,0.0,0.66,43.35,64.41,2.452863291,2.452863291,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6016.56,531.62,580.4,575.4184581,13.52693851,563.12,83573710.71,9.5,33.92888552,18.76070595,1692.250544,0.27,141.55,Mirai-greip_flood
1667,0.0,2.14,41.63,84.37,68.041302,68.041302,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5550.04,358.08,572.92,531.1808478,81.60743497,518.38,83581754.73,9.5,32.48375932,115.3371555,15976.32951,0.44,141.55,Mirai-greip_flood
3524,0.0,0.0,47.0,64.0,3.011620249,3.011620249,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586047.66,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
10202,0.0,0.0,46.53,63.36,2.367309137,2.367309137,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6043.1,552.1,578.0,576.5521348,5.944872718,572.82,83646604.93,9.5,33.95645449,8.446525871,714.1421775,0.05,141.55,Mirai-greip_flood
76,3.863531744,4899.0,37.2,63.65,7.880700627,7.880700627,0.0,0,0,0,0,0,0,0,0.03,0.51,0.0,1.43,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5689.81,357.04,915.78,554.122818,180.3640402,505.51,83586054.92,9.5,32.95837788,254.8488147,87864.30145,0.41,141.55,Mirai-greip_flood
6007,260.1780136,105389.6,5.4,57.6,1.329274132,1.329274132,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,165.5,390.0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,13602.0,54.0,3138.0,867.2361201,977.2557354,1303.2,166430702.4,13.5,41.60121057,1385.326962,961043.6438,1.0,244.6,Recon-OSScan
4635,0.005493405,46.45,44.49,64.58,57.07484155,57.07484155,0.0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.05,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5681.56,486.24,578.0,543.3624459,42.17596688,547.68,83650791.84,9.5,32.86209347,58.21931068,9993.055904,0.17,141.55,Mirai-greip_flood
10330,0.0,0.73,46.7,65.91,69.54574697,69.54574697,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5983.15,492.15,578.0,569.0897481,25.17719399,572.95,83581839.4,9.5,33.72929155,35.64415151,3906.25793,0.17,141.55,Mirai-greip_flood
18398,36.48987384,3955.5,8.2,75.3,49.42903403,49.42903403,0.0,0,0,0,0,1,0,0,0.0,1.2,0.0,9.1,15.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2003.6,54.0,298.4,129.6482061,73.2235254,116.4,166439245.1,13.5,16.11583882,103.7110034,5431.131171,1.0,244.6,Recon-OSScan
669,0.0,0.0,47.0,64.0,28.46693521,28.46693521,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651094.63,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
6311,0.05165554,76.81,45.88,66.29,6.20957197,6.20957197,0.0,0,0,0,0,0,0,0,0.0,0.06,0.0,0.03,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6047.04,547.76,610.58,576.7765873,16.63656395,573.53,83574177.29,9.5,33.96067962,23.61701188,2352.601564,0.12,141.55,Mirai-greip_flood
14810,0.0,0.58,46.59,65.91,40.93921056,40.93921056,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6032.6,541.6,578.0,575.8284493,8.604138548,572.8,83647509.43,9.5,33.93482466,12.20744705,1067.263263,0.07,141.55,Mirai-greip_flood
6184,0.0,0.0,47.0,64.0,71.33170068,71.33170068,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574035.34,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8986,0.559478045,77283.0,6.0,52.0,177.8280769,177.8280769,0.0,0,0,0,0,1,0,0,0.0,2.0,0.0,2.0,98.5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3969.0,54.0,1214.0,241.2357903,409.642774,518.0,166601310.8,13.5,21.65704674,580.5256121,175580.2401,1.0,244.6,DictionaryBruteForce
7804,0.0,0.0,47.0,64.0,2.578525281,2.578525281,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663570.76,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
16052,0.0,0.0,47.0,64.0,157.1768674,157.1768674,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573917.87,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
2830,0.05857846,2.9,46.59,65.91,0.975924394,0.975924394,0.0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6022.2,531.2,578.0,574.995116,11.42698327,572.8,83650793.67,9.5,33.90985568,16.19955234,1465.818818,0.09,141.55,Mirai-greip_flood
703,0.0,5.83,46.59,64.0,409.5000244,409.5000244,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.4,578.0,578.4,578.0247264,0.096055569,578.05,83663897.2,9.5,34.00073102,0.136221527,0.116425967,0.08,141.55,Mirai-greip_flood
12916,0.0,0.0,47.0,64.0,40.51136825,40.51136825,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650914.16,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
10393,0.03125782,6.4,45.36,64.31,1.71618053,1.71618053,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5761.74,489.6,578.0,549.4261418,38.85131196,558.25,83574168.6,9.5,33.07414211,54.99786159,8948.184207,0.17,141.55,Mirai-greip_flood
19039,0.0,0.74,46.59,65.69,23.22961256,23.22961256,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5993.4,502.4,578.0,571.3753921,20.92895414,572.96,83663884.94,9.5,33.8002457,29.63615742,3008.097319,0.15,141.55,Mirai-greip_flood
6813,0.049771988,626.69,30.19,65.63,107901.2101,107901.2101,0.0,0,0,0,0,0,0,0,0.0,0.08,0.0,0.07,0.23,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3592.18,228.12,467.84,346.20821,69.16993673,357.76,83650806.85,9.5,25.35047041,97.83938432,11749.69401,0.49,141.55,Mirai-greip_flood
10682,0.806488543,1997935.51,11.02040816,94.10204082,2429.993968,2429.993968,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,495.755102,1981.591837,1,0,0,0,0,0,0,1,0,0,0,0,1,1,10380.36735,179.9591837,2316.693878,1030.820798,820.0235994,1125.836735,68286684.53,8.673469388,44.65679682,1160.24225,787888.0198,0.87755102,121.3673469,Mirai-greip_flood
10778,0.0,0.0,47.0,64.0,29.34659922,29.34659922,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573925.7,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
17125,0.000352969,2.59,45.35,64.36,46.25274672,46.25274672,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5952.14,476.68,578.0,571.0482524,25.38455063,557.52,83581500.82,9.5,33.79047634,36.02626147,3293.701914,0.2,141.55,Mirai-greip_flood
7655,0.131756046,342.59,45.17,71.25,17.75998565,17.75998565,0.0,0,0,0,0,0,0,0,0.0,0.06,0.0,0.27,0.66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5799.96,381.32,578.0,555.7142062,60.39514001,554.58,83586051.13,9.5,33.32311127,85.53891836,9057.941643,0.43,141.55,Mirai-greip_flood
4501,0.08543406,19.99,42.73,73.75,23.65752759,23.65752759,0.0,0,0,0,0,0,0,0,0.0,0.09,0.0,0.06,0.22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5344.73,312.65,578.0,510.4140754,106.1723709,527.43,83585931.72,9.5,31.82619229,150.2966036,22741.24924,0.51,141.55,Mirai-greip_flood
12543,0.0,0.0,47.0,64.0,21.48061047,21.48061047,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646621.13,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
13482,16.82894871,14185.2,7.6,60.5,44.24013205,44.24013205,0.0,0,0,0,0,1,0,0,0.0,1.0,0.0,34.5,71.6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,695.1,61.8,226.2,111.7859524,62.15430142,170.7,0.011118388,5.5,14.80552315,87.89945603,5874.511312,0.9,38.5,Recon-OSScan
10493,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83651438.11,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1300,6.17e-05,5.54,45.8,64.01,114.356393,114.356393,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5784.42,474.8,563.22,536.8554079,36.86863203,559.62,83663702.22,9.5,32.50916317,51.08328434,7729.895232,0.18,141.55,Mirai-greip_flood
11204,0.0,0.0,47.0,64.0,24.44567875,24.44567875,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663888.37,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
16188,0.0,0.0,47.0,64.0,6.520797333,6.520797333,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663753.32,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8617,0.0,0.0,46.54,64.0,0.961536182,0.961536182,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.12,578.0,578.12,578.006,0.026153394,578.12,83646713.54,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
4966,0.0,0.0,47.0,64.0,113.2440281,113.2440281,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573859.27,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
2042,0.0,0.0,47.0,64.0,23.4224773,23.4224773,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83663585.8,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
9476,0.0,0.0,47.0,64.0,0.398607825,0.398607825,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647307.52,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
12958,0.0,0.0,47.0,64.0,44.44476155,44.44476155,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83650842.33,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
18755,0.0,0.0,46.53,63.36,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6063.82,572.82,578.0,577.741,1.128954826,572.82,83574182.75,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
19499,0.106018331,13.57,45.77,65.47,1.219850268,1.219850268,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.07,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5958.71,493.69,578.0,570.9840171,22.61369021,564.1,83573920.26,9.5,33.78849022,32.06029457,2946.718071,0.18,141.55,Mirai-greip_flood
15071,80.03005683,4159.6,9.8,63.2,4.529238902,4.529238902,0.0,0,0,0,0,0,0,0,0.0,0.5,0.0,6.2,16.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,635.2,65.1,238.0,114.0987698,60.41565886,116.5,0.028088593,5.5,15.07934007,85.44064415,4459.742161,0.9,38.5,Recon-OSScan
439,0.03115263,2.9,46.59,65.68,1.483544719,1.483544719,0.0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5985.8,494.8,578.0,570.1250871,23.67336539,572.8,83574169.37,9.5,33.76164383,33.51855202,3634.759217,0.16,141.55,Mirai-greip_flood
519,0.1041312,18.92,45.64,65.18,0.721412262,0.721412262,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5923.94,479.16,578.0,566.9672679,29.20032528,560.86,83650969.51,9.5,33.66637269,41.37939258,3613.801911,0.26,141.55,Mirai-greip_flood
16134,0.0,0.0,47.0,64.0,17.56000595,17.56000595,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646770.88,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
3923,0.0,0.0,47.0,64.0,2.911400307,2.911400307,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83647397.36,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
15383,61.54725351,31637.6,7.1,71.3,35.14946049,35.14946049,0.0,0,0,0,0,1,0,0,0.0,1.2,0.0,29.9,79.7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,504.6,54.0,201.6,93.58555556,55.41959405,87.8,0.009305286,5.5,13.60074345,78.37514152,3510.325533,0.9,38.5,Recon-OSScan
2544,0.0,0.0,47.0,64.0,1.248816479,1.248816479,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5780.0,578.0,578.0,578.0,0.0,578.0,66859210.02,9.2,34.0,0.0,0.0,0.0,129.7733333,Mirai-greip_flood
10189,0.0,0.0,47.0,64.0,2.252622364,2.252622364,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83646760.49,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
10565,0.0,0.0,47.0,64.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586114.63,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
8735,0.0,0.0,46.54,64.0,35.13023377,35.13023377,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6035.4,544.4,578.0,575.9954917,7.942281737,573.2,83581724.58,9.5,33.93990403,11.26841266,909.3840817,0.07,141.55,Mirai-greip_flood
6864,0.756554396,53.61,36.18,109.84,1.119796413,1.119796413,0.0,0,0,0,0,0,0,0,0.0,0.44,0.0,0.03,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4839.78,176.31,555.45,454.0835199,149.4441215,456.98,83581757.63,9.5,29.76881848,211.4716069,31435.13256,0.76,141.55,Mirai-greip_flood
13700,0.0,0.0,46.53,63.36,5.109245294,5.109245294,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5991.3,500.3,578.0,571.1913752,21.51031398,572.82,83663692.39,9.5,33.79456054,30.45938401,3177.5349,0.15,141.55,Mirai-greip_flood
2443,0.029457018,17.48,45.88,67.3,5.099562716,5.099562716,0.0,0,0,0,0,0,0,0,0.0,0.06,0.0,0.03,0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5909.68,481.08,578.0,563.9873736,31.34479335,563.72,83647436.86,9.5,33.56891778,44.41164014,5387.816,0.19,141.55,Mirai-greip_flood
17712,0.05099009,26.15,41.99,69.62,118.0023984,118.0023984,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5215.18,365.43,559.72,490.6783566,81.19170402,508.51,83573931.13,9.5,30.9299129,114.9159118,17520.06814,0.41,141.55,Mirai-greip_flood
9580,0.0,0.0,47.0,64.0,3.157042049,3.157042049,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83586836.62,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1161,0.0,1.97,45.71,64.96,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.01,0.0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5841.57,350.57,578.0,554.3898853,65.20940041,563.23,83650814.07,9.5,33.27538193,92.33180923,9805.7734,0.46,141.55,Mirai-greip_flood
6566,0.0,0.0,47.0,64.0,2.264916029,2.264916029,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581767.77,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
17348,0.0,0.0,47.0,64.0,31.32193011,31.32193011,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573858.82,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
1732,0.0,0.0,47.0,64.0,27.93725563,27.93725563,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83581831.44,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
14126,0.0,0.0,47.0,64.0,21.70375027,21.70375027,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574159.61,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
7325,0.0,0.0,47.0,64.0,15857.48204,15857.48204,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83574026.51,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
18884,0.0,0.0,47.0,64.0,28.64756285,28.64756285,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6069.0,578.0,578.0,578.0,0.0,578.0,83573866.15,9.5,34.0,0.0,0.0,0.0,141.55,Mirai-greip_flood
